Epheser_Eph_49_1_15_Darum auch ich, nachdem ich gehört habe von dem Glauben bei euch an den HERRN Jesus und von eurer Liebe zu allen Heiligen,
Epheser_Eph_49_1_16_höre ich nicht auf, zu danken für euch, und gedenke euer in meinem Gebet,
Epheser_Eph_49_1_17_daß der Gott unsers HERRN Jesus Christi, der Vater der Herrlichkeit, gebe euch den Geist der Weisheit und der Offenbarung zu seiner selbst Erkenntnis
Epheser_Eph_49_1_18_und erleuchtete Augen eures Verständnisses, daß ihr erkennen möget, welche da sei die Hoffnung eurer Berufung, und welcher sei der Reichtum seines herrlichen Erbes bei seinen Heiligen,
Epheser_Eph_49_1_19_und welche da sei die überschwengliche Größe seiner Kraft an uns, die wir glauben nach der Wirkung seiner mächtigen Stärke,
Epheser_Eph_49_1_20_welche er gewirkt hat in Christo, da er ihn von den Toten auferweckt hat und gesetzt zu seiner Rechten im Himmel
Epheser_Eph_49_1_21_über alle Fürstentümer, Gewalt, Macht, Herrschaft und alles, was genannt mag werden, nicht allein auf dieser Welt, sondern auch in der zukünftigen;
Epheser_Eph_49_1_22_und hat alle Dinge unter seine Füße getan und hat ihn gesetzt zum Haupt der Gemeinde über alles,
Epheser_Eph_49_1_23_welche da ist sein Leib, nämlich die Fülle des, der alles in allem erfüllt.
Epheser_Eph_49_2_1_Und auch euch, da ihr tot waret durch Übertretungen und Sünden,
Epheser_Eph_49_2_2_in welchen ihr weiland gewandelt habt nach dem Lauf dieser Welt und nach dem Fürsten, der in der Luft herrscht, nämlich nach dem Geist, der zu dieser Zeit sein Werk hat in den Kindern des Unglaubens,
Epheser_Eph_49_2_3_unter welchen auch wir alle weiland unsern Wandel gehabt haben in den Lüsten unsers Fleisches und taten den Willen des Fleisches und der Vernunft und waren auch Kinder des Zorns von Natur, gleichwie auch die andern;
Epheser_Eph_49_2_4_Aber Gott, der da reich ist an Barmherzigkeit, durch seine große Liebe, damit er uns geliebt hat,
Epheser_Eph_49_2_5_da wir tot waren in den Sünden, hat er uns samt Christo lebendig gemacht (denn aus Gnade seid ihr selig geworden)
Epheser_Eph_49_2_6_und hat uns samt ihm auferweckt und samt ihm in das himmlische Wesen gesetzt in Christo Jesu,
Epheser_Eph_49_2_7_auf daß er erzeigte in den zukünftigen Zeiten den überschwenglichen Reichtum seiner Gnade durch seine Güte gegen uns in Christo Jesu.
Epheser_Eph_49_2_8_Denn aus Gnade seid ihr selig geworden durch den Glauben, und das nicht aus euch: Gottes Gabe ist es,
Epheser_Eph_49_2_9_nicht aus den Werken, auf daß sich nicht jemand rühme.
Epheser_Eph_49_2_10_Denn wir sind sein Werk, geschaffen in Christo Jesu zu guten Werken, zu welchen Gott uns zuvor bereitet hat, daß wir darin wandeln sollen.
Epheser_Eph_49_2_11_Darum gedenket daran, daß ihr, die ihr weiland nach dem Fleisch Heiden gewesen seid und die Unbeschnittenen genannt wurdet von denen, die genannt sind die Beschneidung nach dem Fleisch, die mit der Hand geschieht,
Epheser_Eph_49_2_12_daß ihr zur selben Zeit waret ohne Christum, fremd und außer der Bürgerschaft Israels und fremd den Testamenten der Verheißung; daher ihr keine Hoffnung hattet und waret ohne Gott in der Welt.
Epheser_Eph_49_2_13_Nun aber seid ihr, die ihr in Christo Jesu seid und weiland ferne gewesen, nahe geworden durch das Blut Christi.
Epheser_Eph_49_2_14_Denn er ist unser Friede, der aus beiden eines hat gemacht und hat abgebrochen den Zaun, der dazwischen war, indem er durch sein Fleisch wegnahm die Feindschaft,
Epheser_Eph_49_2_15_nämlich das Gesetz, so in Geboten gestellt war, auf daß er aus zweien einen neuen Menschen in ihm selber schüfe und Frieden machte,
Epheser_Eph_49_2_16_und daß er beide versöhnte mit Gott in einem Leibe durch das Kreuz und hat die Feindschaft getötet durch sich selbst.
Epheser_Eph_49_2_17_Und er ist gekommen, hat verkündigt im Evangelium den Frieden euch, die ihr ferne waret, und denen, die nahe waren;
Epheser_Eph_49_2_18_denn durch ihn haben wir den Zugang alle beide in einem Geiste zum Vater.
Epheser_Eph_49_2_19_So seid ihr nun nicht mehr Gäste und Fremdlinge, sondern Bürger mit den Heiligen und Gottes Hausgenossen,
Epheser_Eph_49_2_20_erbaut auf den Grund der Apostel und Propheten, da Jesus Christus der Eckstein ist,
Epheser_Eph_49_2_21_auf welchem der ganze Bau ineinandergefügt wächst zu einem heiligen Tempel in dem HERRN,
Epheser_Eph_49_2_22_auf welchem auch ihr mit erbaut werdet zu einer Behausung Gottes im Geist.
Epheser_Eph_49_3_1_Derhalben ich, Paulus, der Gefangene Christi Jesu für euch Heiden,
Epheser_Eph_49_3_2_wie ihr ja gehört habt von dem Amt der Gnade Gottes, die mir an euch gegeben ist,
Epheser_Eph_49_3_3_daß mir ist kund geworden dieses Geheimnis durch Offenbarung, wie ich droben aufs kürzeste geschrieben habe,
Epheser_Eph_49_3_4_daran ihr, so ihr's leset, merken könnt mein Verständnis des Geheimnisses Christi,
Epheser_Eph_49_3_5_welches nicht kundgetan ist in den vorigen Zeiten den Menschenkindern, wie es nun offenbart ist seinen heiligen Aposteln und Propheten durch den Geist,
Epheser_Eph_49_3_6_nämlich, daß die Heiden Miterben seien und mit eingeleibt und Mitgenossen seiner Verheißung in Christo durch das Evangelium,
Epheser_Eph_49_3_7_dessen Diener ich geworden bin nach der Gabe aus der Gnade Gottes, die mir nach seiner mächtigen Kraft gegeben ist;
Epheser_Eph_49_3_8_mir, dem allergeringsten unter allen Heiligen, ist gegeben diese Gnade, unter den Heiden zu verkündigen den unausforschlichen Reichtum Christi
Epheser_Eph_49_3_9_und zu erleuchten jedermann, welche da sei die Gemeinschaft des Geheimnisses, das von der Welt her in Gott verborgen gewesen ist, der alle Dinge geschaffen hat durch Jesum Christum,
Epheser_Eph_49_3_10_auf daß jetzt kund würde den Fürstentümern und Herrschaften in dem Himmel an der Gemeinde die mannigfaltige Weisheit Gottes,
Epheser_Eph_49_3_11_nach dem Vorsatz von der Welt her, welche er bewiesen hat in Christo Jesu, unserm HERRN,
Epheser_Eph_49_3_12_durch welchen wir haben Freudigkeit und Zugang in aller Zuversicht durch den Glauben an ihn.
Epheser_Eph_49_3_13_Darum bitte ich, daß ihr nicht müde werdet um meiner Trübsal willen, die ich für euch leide, welche euch eine Ehre sind.
Epheser_Eph_49_3_14_Derhalben beuge ich meine Kniee vor dem Vater unsers HERRN Jesu Christi,
Epheser_Eph_49_3_15_der der rechte Vater ist über alles, was da Kinder heißt im Himmel und auf Erden,
Epheser_Eph_49_3_16_daß er euch Kraft gebe nach dem Reichtum seiner Herrlichkeit, stark zu werden durch seinen Geist an dem inwendigen Menschen,
Epheser_Eph_49_3_17_daß Christus wohne durch den Glauben in euren Herzen und ihr durch die Liebe eingewurzelt und gegründet werdet,
Epheser_Eph_49_3_18_auf daß ihr begreifen möget mit allen Heiligen, welches da sei die Breite und die Länge und die Tiefe und die Höhe;
Epheser_Eph_49_3_19_auch erkennen die Liebe Christi, die doch alle Erkenntnis übertrifft, auf daß ihr erfüllt werdet mit allerlei Gottesfülle.
Epheser_Eph_49_3_20_Dem aber, der überschwenglich tun kann über alles, das wir bitten oder verstehen, nach der Kraft, die da in uns wirkt,
Epheser_Eph_49_3_21_dem sei Ehre in der Gemeinde, die in Christo Jesu ist, zu aller Zeit, von Ewigkeit zu Ewigkeit! Amen.
Epheser_Eph_49_4_1_So ermahne nun euch ich Gefangener in dem HERRN, daß ihr wandelt, wie sich's gebührt eurer Berufung, mit der ihr berufen seid,
Epheser_Eph_49_4_2_mit aller Demut und Sanftmut, mit Geduld, und vertraget einer den andern in der Liebe
Epheser_Eph_49_4_3_und seid fleißig, zu halten die Einigkeit im Geist durch das Band des Friedens:
Epheser_Eph_49_4_4_ein Leib und ein Geist, wie ihr auch berufen seid auf einerlei Hoffnung eurer Berufung;
Epheser_Eph_49_4_5_ein HERR, ein Glaube, eine Taufe;
Epheser_Eph_49_4_6_ein Gott und Vater unser aller, der da ist über euch allen und durch euch alle und in euch allen.
Epheser_Eph_49_4_7_Einem jeglichen aber unter uns ist gegeben die Gnade nach dem Maß der Gabe Christi.
Epheser_Eph_49_4_8_Darum heißt es: \"Er ist aufgefahren in die Höhe und hat das Gefängnis gefangengeführt und hat den Menschen Gaben gegeben.\"
Epheser_Eph_49_4_9_Daß er aber aufgefahren ist, was ist's, denn daß er zuvor ist hinuntergefahren in die untersten Örter der Erde?
Epheser_Eph_49_4_10_Der hinuntergefahren ist, das ist derselbe, der aufgefahren ist über alle Himmel, auf daß er alles erfüllte.
Epheser_Eph_49_4_11_Und er hat etliche zu Aposteln gesetzt, etliche aber zu Propheten, etliche zu Evangelisten, etliche zu Hirten und Lehrern,
Epheser_Eph_49_4_12_daß die Heiligen zugerichtet werden zum Werk des Dienstes, dadurch der Leib Christi erbaut werde,
Epheser_Eph_49_4_13_bis daß wir alle hinkommen zu einerlei Glauben und Erkenntnis des Sohnes Gottes und ein vollkommener Mann werden, der da sei im Maße des vollkommenen Alters Christi,
Epheser_Eph_49_4_14_auf daß wir nicht mehr Kinder seien und uns bewegen und wiegen lassen von allerlei Wind der Lehre durch Schalkheit der Menschen und Täuscherei, womit sie uns erschleichen, uns zu verführen.
Epheser_Eph_49_4_15_Lasset uns aber rechtschaffen sein in der Liebe und wachsen in allen Stücken an dem, der das Haupt ist, Christus,
Epheser_Eph_49_4_16_von welchem aus der ganze Leib zusammengefügt ist und ein Glied am andern hanget durch alle Gelenke, dadurch eins dem andern Handreichung tut nach dem Werk eines jeglichen Gliedes in seinem Maße und macht, daß der Leib wächst zu seiner selbst Besserung, und das alles in Liebe.
Epheser_Eph_49_4_17_So sage ich nun und bezeuge in dem HERRN, daß ihr nicht mehr wandelt, wie die andern Heiden wandeln in der Eitelkeit ihres Sinnes,
Epheser_Eph_49_4_18_deren Verstand verfinstert ist, und die entfremdet sind von dem Leben, das aus Gott ist, durch die Unwissenheit, so in ihnen ist, durch die Blindheit ihres Herzens;
Epheser_Eph_49_4_19_welche ruchlos sind und ergeben sich der Unzucht und treiben allerlei Unreinigkeit samt dem Geiz.
Epheser_Eph_49_4_20_Ihr aber habt Christum nicht also gelernt,
Epheser_Eph_49_4_21_so ihr anders von ihm gehört habt und in ihm belehrt, wie in Jesu ein rechtschaffenes Wesen ist.
Epheser_Eph_49_4_22_So legt nun von euch ab nach dem vorigen Wandel den alten Menschen, der durch Lüste im Irrtum sich verderbt.
Epheser_Eph_49_4_23_Erneuert euch aber im Geist eures Gemüts
Epheser_Eph_49_4_24_und ziehet den neuen Menschen an, der nach Gott geschaffen ist in rechtschaffener Gerechtigkeit und Heiligkeit.
Epheser_Eph_49_4_25_Darum leget die Lüge ab und redet die Wahrheit, ein jeglicher mit seinem Nächsten, sintemal wir untereinander Glieder sind.
Epheser_Eph_49_4_26_Zürnet, und sündiget nicht; lasset die Sonne nicht über eurem Zorn untergehen.
Epheser_Eph_49_4_27_Gebet auch nicht Raum dem Lästerer.
Epheser_Eph_49_4_28_Wer gestohlen hat der stehle nicht mehr, sondern arbeite und schaffe mit den Händen etwas Gutes, auf daß er habe, zu geben dem Dürftigen.
Epheser_Eph_49_4_29_Lasset kein faul Geschwätz aus eurem Munde gehen, sondern was nützlich zur Besserung ist, wo es not tut, daß es holdselig sei zu hören.
Epheser_Eph_49_4_30_Und betrübet nicht den heiligen Geist Gottes, mit dem ihr versiegelt seid auf den Tag der Erlösung.
Epheser_Eph_49_4_31_Alle Bitterkeit und Grimm und Zorn und Geschrei und Lästerung sei ferne von euch samt aller Bosheit.
Epheser_Eph_49_4_32_Seid aber untereinander freundlich, herzlich und vergebet einer dem andern, gleichwie Gott euch auch vergeben hat in Christo.
Epheser_Eph_49_5_1_So seid nun Gottes Nachfolger als die lieben Kinder
Epheser_Eph_49_5_2_und wandelt in der Liebe, gleichwie Christus uns hat geliebt und sich selbst dargegeben für uns als Gabe und Opfer, Gott zu einem süßen Geruch.
Epheser_Eph_49_5_3_Hurerei aber und alle Unreinigkeit oder Geiz lasset nicht von euch gesagt werden, wie den Heiligen zusteht,
Epheser_Eph_49_5_4_auch nicht schandbare Worte und Narrenteidinge oder Scherze, welche euch nicht ziemen, sondern vielmehr Danksagung.
Epheser_Eph_49_5_5_Denn das sollt ihr wissen, daß kein Hurer oder Unreiner oder Geiziger, welcher ist ein Götzendiener, Erbe hat in dem Reich Christi und Gottes.
Epheser_Eph_49_5_6_Lasset euch niemand verführen mit vergeblichen Worten; denn um dieser Dinge willen kommt der Zorn Gottes über die Kinder des Unglaubens.
Epheser_Eph_49_5_7_Darum seid nicht ihr Mitgenossen.
Epheser_Eph_49_5_8_Denn ihr waret weiland Finsternis; nun aber seid ihr ein Licht in dem HERRN.
Epheser_Eph_49_5_9_Wandelt wie die Kinder des Lichts, die Frucht des Geistes ist allerlei Gütigkeit und Gerechtigkeit und Wahrheit,
Epheser_Eph_49_5_10_und prüfet, was da sei wohlgefällig dem HERRN.
Epheser_Eph_49_5_11_und habt nicht Gemeinschaft mit den unfruchtbaren Werken der Finsternis, strafet sie aber vielmehr.
Epheser_Eph_49_5_12_Denn was heimlich von ihnen geschieht, das ist auch zu sagen schändlich.
Epheser_Eph_49_5_13_Das alles aber wird offenbar, wenn's vom Licht gestraft wird; denn alles, was offenbar ist, das ist Licht.
Epheser_Eph_49_5_14_Darum heißt es: \"Wache auf, der du schläfst, und stehe auf von den Toten, so wird dich Christus erleuchten.\"
Epheser_Eph_49_5_15_So sehet nun zu, wie ihr vorsichtig wandelt, nicht als die Unweisen, sondern als die Weisen,
Epheser_Eph_49_5_16_und kaufet die Zeit aus; denn es ist böse Zeit.
Epheser_Eph_49_5_17_Darum werdet nicht unverständig, sondern verständig, was da sei des HERRN Wille.
Epheser_Eph_49_5_18_Und saufet euch nicht voll Wein, daraus ein unordentlich Wesen folgt, sondern werdet voll Geistes:
Epheser_Eph_49_5_19_redet untereinander in Psalmen und Lobgesängen und geistlichen Liedern, singet und spielet dem HERRN in eurem Herzen
Epheser_Eph_49_5_20_und saget Dank allezeit für alles Gott und dem Vater in dem Namen unsers HERRN Jesu Christi,
Epheser_Eph_49_5_21_und seid untereinander untertan in der Furcht Gottes.
Epheser_Eph_49_5_22_Die Weiber seien untertan ihren Männern als dem HERRN.
Epheser_Eph_49_5_23_Denn der Mann ist des Weibes Haupt, gleichwie auch Christus das Haupt ist der Gemeinde, und er ist seines Leibes Heiland.
Epheser_Eph_49_5_24_Aber wie nun die Gemeinde ist Christo untertan, also auch die Weiber ihren Männern in allen Dingen.
Epheser_Eph_49_5_25_Ihr Männer, liebet eure Weiber, gleichwie Christus auch geliebt hat die Gemeinde und hat sich selbst für sie gegeben,
Epheser_Eph_49_5_26_auf daß er sie heiligte, und hat sie gereinigt durch das Wasserbad im Wort,
Epheser_Eph_49_5_27_auf daß er sie sich selbst darstellte als eine Gemeinde, die herrlich sei, die nicht habe einen Flecken oder Runzel oder des etwas, sondern daß sie heilig sei und unsträflich.
Epheser_Eph_49_5_28_Also sollen auch die Männer ihre Weiber lieben wie ihre eigenen Leiber. Wer sein Weib liebt, der liebt sich selbst.
Epheser_Eph_49_5_29_Denn niemand hat jemals sein eigen Fleisch gehaßt; sondern er nährt es und pflegt sein, gleichwie auch der HERR die Gemeinde.
Epheser_Eph_49_5_30_Denn wir sind die Glieder seines Leibes, von seinem Fleisch und von seinem Gebein.
Epheser_Eph_49_5_31_\"Um deswillen wird ein Mensch verlassen Vater und Mutter und seinem Weibe anhangen, und werden die zwei ein Fleisch sein.
Epheser_Eph_49_5_32_Das Geheimnis ist groß; ich sage aber von Christo und der Gemeinde.
Epheser_Eph_49_5_33_Doch auch ihr, ja ein jeglicher habe lieb sein Weib als sich selbst; das Weib aber fürchte den Mann.
Epheser_Eph_49_6_1_Ihr Kinder, seid gehorsam euren Eltern in dem HERRN, denn das ist billig.
Epheser_Eph_49_6_2_\"Ehre Vater und Mutter,\" das ist das erste Gebot, das Verheißung hat:
Epheser_Eph_49_6_3_\"auf daß dir's wohl gehe und du lange lebest auf Erden.\"
Epheser_Eph_49_6_4_Und ihr Väter, reizet eure Kinder nicht zum Zorn, sondern zieht sie auf in der Vermahnung zum HERRN.
Epheser_Eph_49_6_5_Ihr Knechte, seid gehorsam euren leiblichen Herren mit Furcht und Zittern, in Einfalt eures Herzens, als Christo;
Epheser_Eph_49_6_6_nicht mit Dienst allein vor Augen, als den Menschen zu gefallen, sondern als die Knechte Christi, daß ihr solchen Willen Gottes tut von Herzen, mit gutem Willen.
Epheser_Eph_49_6_7_Lasset euch dünken, daß ihr dem HERRN dienet und nicht den Menschen,
Epheser_Eph_49_6_8_und wisset: Was ein jeglicher Gutes tun wird, das wird er von dem HERRN empfangen, er sei ein Knecht oder ein Freier.
Epheser_Eph_49_6_9_Und ihr Herren, tut auch dasselbe gegen sie und lasset das Drohen; wisset, daß auch euer HERR im Himmel ist und ist bei ihm kein Ansehen der Person.
Epheser_Eph_49_6_10_Zuletzt, meine Brüder, seid stark in dem HERRN und in der Macht seiner Stärke.
Epheser_Eph_49_6_11_Ziehet an den Harnisch Gottes, daß ihr bestehen könnet gegen die listigen Anläufe des Teufels.
Epheser_Eph_49_6_12_Denn wir haben nicht mit Fleisch und Blut zu kämpfen, sondern mit Fürsten und Gewaltigen, nämlich mit den Herren der Welt, die in der Finsternis dieser Welt herrschen, mit den bösen Geistern unter dem Himmel.
Epheser_Eph_49_6_13_Um deswillen ergreifet den Harnisch Gottes, auf daß ihr an dem bösen Tage Widerstand tun und alles wohl ausrichten und das Feld behalten möget.
Epheser_Eph_49_6_14_So stehet nun, umgürtet an euren Lenden mit Wahrheit und angezogen mit dem Panzer der Gerechtigkeit
Epheser_Eph_49_6_15_und an den Beinen gestiefelt, als fertig, zu treiben das Evangelium des Friedens.
Epheser_Eph_49_6_16_Vor allen Dingen aber ergreifet den Schild des Glaubens, mit welchem ihr auslöschen könnt alle feurigen Pfeile des Bösewichtes;
Epheser_Eph_49_6_17_und nehmet den Helm des Heils und das Schwert des Geistes, welches ist das Wort Gottes.
Epheser_Eph_49_6_18_Und betet stets in allem Anliegen mit Bitten und Flehen im Geist, und wachet dazu mit allem Anhalten und Flehen für alle Heiligen
Epheser_Eph_49_6_19_und für mich, auf daß mir gegeben werde das Wort mit freudigem Auftun meines Mundes, daß ich möge kundmachen das Geheimnis des Evangeliums,
Epheser_Eph_49_6_20_dessen Bote ich bin in der Kette, auf daß ich darin freudig handeln möge und reden, wie sich's gebührt.
Epheser_Eph_49_6_21_Auf daß aber ihr auch wisset, wie es um mich steht und was ich schaffe, wird's euch alles kundtun Tychikus, mein lieber Bruder und getreuer Diener in dem HERRN,
Epheser_Eph_49_6_22_welchen ich gesandt habe zu euch um deswillen, daß ihr erfahret, wie es um mich steht, und daß er eure Herzen tröste.
Epheser_Eph_49_6_23_Friede sei den Brüdern und Liebe mit Glauben von Gott, dem Vater, und dem HERRN Jesus Christus!
Epheser_Eph_49_6_24_Gnade sei mit euch allen, die da liebhaben unsern HERRN Jesus Christus unverrückt! Amen.
