Hosea_Hos_28_1_1_Dies ist das Wort des HERRN, das geschehen ist zu Hosea, dem Sohn Beeris, zu der Zeit des Usia, Jotham, Ahas und Hiskia, der Könige Juda's, und zur Zeit Jerobeams, des Sohnes Joas, des Königs in Israel.
Hosea_Hos_28_4_15_Willst du, Israel, ja huren, daß sich doch nur Juda nicht auch verschulde. Geht nicht hin gen Gilgal und kommt nicht hinauf gen Beth-Aven und schwört nicht: So wahr der HERR lebt!
Hosea_Hos_28_4_16_Denn Israel läuft wie eine tolle Kuh; so wird sie auch der HERR weiden lassen wie ein Lamm in der Irre.
Hosea_Hos_28_4_17_Denn Ephraim hat sich zu den Götzen gesellt; so laß ihn hinfahren.
Hosea_Hos_28_4_18_Sie haben sich in die Schwelgerei und Hurerei gegeben; ihre Herren haben Lust dazu, daß sie Schande anrichten.
Hosea_Hos_28_4_19_Der Wind mit seinen Flügeln wird sie zusammen wegtreiben; sie müssen über ihrem Opfer zu Schanden werden.
Hosea_Hos_28_5_1_So hört nun dies, ihr Priester, und merke auf, du Haus Israel, und nimm zu Ohren, du Haus des Königs! denn es wird eine Strafe über euch gehen, die ihr ein Strick zu Mizpa und ein ausgespanntes Netz zu Thabor geworden seid.
Hosea_Hos_28_5_2_Mit ihrem Schlachten vertiefen sie sich in ihrem Verlaufen; darum muß ich sie allesamt strafen.
Hosea_Hos_28_5_3_Ich kenne Ephraim wohl, und Israel ist vor mir nicht verborgen, daß Ephraim nun eine Hure und Israel unrein ist.
Hosea_Hos_28_5_4_Sie denken nicht daran, daß sie sich kehren zu ihrem Gott; denn sie haben einen Hurengeist in ihrem Herzen, und den HERRN kennen sie nicht.
Hosea_Hos_28_5_5_Und die Hoffart Israels zeugt wider sie ins Angesicht. Darum sollen beide, Israel und Ephraim, fallen um ihrer Missetat willen; auch soll Juda samt ihnen fallen.
Hosea_Hos_28_5_6_Alsdann werden sie kommen mit ihren Schafen und Rindern, den HERRN zu suchen, aber ihn nicht finden; denn er hat sich von ihnen gewandt.
Hosea_Hos_28_5_7_Sie verachten den HERRN und zeugen fremde Kinder; darum wird sie auch der Neumond fressen mit ihrem Erbteil.
Hosea_Hos_28_5_8_Ja, blaset Posaunen zu Gibea, ja, drommetet zu Rama, ja, ruft zu Beth-Aven: \"Hinter dir, Benjamin!\"
Hosea_Hos_28_5_9_Denn Ephraim soll zur Wüste werden zu der Zeit, wann ich sie strafen werde. Davor habe ich die Stämme Israels treulich gewarnt.
Hosea_Hos_28_5_10_Die Fürsten Juda's sind gleich denen, so die Grenze verrücken; darum will ich meinen Zorn über sie ausschütten wie Wasser.
Hosea_Hos_28_5_11_Ephraim leidet Gewalt und wird geplagt; daran geschieht ihm recht, denn er hat sich gegeben auf Menschengebot.
Hosea_Hos_28_5_12_Ich bin dem Ephraim wie eine Motte und dem Hause Juda wie eine Made.
Hosea_Hos_28_5_13_Und da Ephraim seine Krankheit und Juda seine Wunde fühlte, zog Ephraim hin zu Assur und schickte den König Jareb; aber er kann euch nicht helfen noch eure Wunde heilen.
Hosea_Hos_28_5_14_Denn ich bin dem Ephraim wie ein Löwe und dem Hause Juda wie ein junger Löwe. Ich, ich zerreiße sie und gehe davon; ich führe sie weg, und niemand kann sie retten.
Hosea_Hos_28_5_15_Ich will wiederum an meinen Ort gehen, bis sie ihre Schuld erkennen und mein Angesicht suchen; wenn's ihnen übel geht, so werden sie mich suchen und sagen:
Hosea_Hos_28_6_1_Kommt, wir wollen wieder zum HERRN; denn er hat uns zerrissen, er wird uns auch heilen; er hat uns geschlagen, er wird uns auch verbinden.
Hosea_Hos_28_6_2_Er macht uns lebendig nach zwei Tagen; er wird uns am dritten Tag aufrichten, daß wir vor ihm leben werden.
Hosea_Hos_28_6_3_Dann werden wir acht darauf haben und fleißig sein, daß wir den HERRN erkennen. Denn er wird hervorbrechen wie die schöne Morgenröte und wird zu uns kommen wie ein Regen, wie ein Spätregen, der das Land feuchtet.
Hosea_Hos_28_6_4_Was soll ich dir tun, Ephraim? was soll ich dir tun, Juda? Denn eure Liebe ist wie eine Morgenwolke und wie ein Tau, der frühmorgens vergeht.
Hosea_Hos_28_6_5_Darum schlage ich sie durch die Propheten und töte sie durch meines Mundes Rede, daß mein Recht wie das Licht hervorkomme.
Hosea_Hos_28_6_6_Denn ich habe Lust an der Liebe, und nicht am Opfer, und an der Erkenntnis Gottes, und nicht am Brandopfer.
Hosea_Hos_28_6_7_Aber sie übertreten den Bund wie Adam; darin verachten sie mich.
Hosea_Hos_28_6_8_Denn Gilead ist eine Stadt voll Abgötterei und Blutschulden.
Hosea_Hos_28_6_9_Und die Priester samt ihrem Haufen sind wie die Räuber, so da lauern auf die Leute und würgen auf dem Wege, der gen Sichem geht; denn sie tun, was sie wollen.
Hosea_Hos_28_6_10_Ich sehe im Hause Israel, davor mir graut; denn da hurt Ephraim und verunreinigt sich Israel.
Hosea_Hos_28_6_11_Aber auch Juda wird noch eine Ernte vor sich haben, wenn ich meines Volks Gefängnis wenden werde.
Hosea_Hos_28_7_1_Wenn ich Israel heilen will, so findet sich erst die Sünde Ephraims und die Bosheit Samarias, wie sie Lügen treiben und Diebe einsteigen und Räuber draußen plündern;
Hosea_Hos_28_7_2_dennoch wollen sie nicht merken, daß ich alle ihre Bosheit merke. Ich sehe aber ihr Wesen wohl, das sie allenthalben treiben.
Hosea_Hos_28_7_3_Sie vertrösten den König durch ihre Bosheit und die Fürsten durch ihre Lügen;
Hosea_Hos_28_7_4_und sind allesamt Ehebrecher gleichwie ein Backofen, den der Bäcker heizt, wenn er hat ausgeknetet und läßt den Teig durchsäuern und aufgehen.
Hosea_Hos_28_7_5_Heute ist unsers Königs Fest sprechen sie, da fangen die Fürsten an, vom Wein toll zu werden; so zieht er die Spötter zu sich.
Hosea_Hos_28_7_6_Denn ihr Herz ist in heißer Andacht wie ein Backofen, wenn sie opfern und die Leute betrügen; ihr Bäcker schläft die ganze Nacht, und des Morgens brennt er lichterloh.
Hosea_Hos_28_7_7_Allesamt sind sie so heißer Andacht wie ein Backofen, also daß ihre Richter aufgefressen werden und alle ihre Könige fallen; und ist keiner unter ihnen, der mich anrufe.
Hosea_Hos_28_7_8_Ephraim mengt sich unter die Völker; Ephraim ist wie ein Kuchen, den niemand umwendet.
Hosea_Hos_28_7_9_Fremde fressen seine Kraft, doch will er's nicht merken; er hat auch graue Haare gekriegt, doch will er's nicht merken.
Hosea_Hos_28_7_10_Und die Hoffart Israels zeugt wider sie ins Angesicht; dennoch bekehren sie sich nicht zum HERRN, ihrem Gott, fragen auch nicht nach ihm in diesem allem.
Hosea_Hos_28_7_11_Denn Ephraim ist wie eine verlockte Taube, die nichts merken will. Jetzt rufen sie Ägypten an, dann laufen sie zu Assur.
Hosea_Hos_28_7_12_Aber indem sie hin und her laufen, will ich mein Netz über sie werfen und sie herunterholen wie die Vögel unter dem Himmel; ich will sie strafen, wie man predigt in ihrer Versammlung.
Hosea_Hos_28_7_13_Weh ihnen, daß sie von mir weichen! Sie müssen verstört werden; denn sie sind von mir abtrünnig geworden! Ich wollte sie wohl erlösen, wenn sie nicht wider mich Lügen lehrten.
Hosea_Hos_28_7_14_So rufen sie mich auch nicht an von Herzen, sondern Heulen auf ihren Lagern. Sie sammeln sich um Korn und Mosts willen und sind mir ungehorsam.
Hosea_Hos_28_7_15_Ich lehre sie und stärke ihren Arm; aber sie denken Böses von mir.
Hosea_Hos_28_7_16_Sie bekehren sich, aber nicht recht, sondern sind wie ein falscher Bogen. Darum werden ihre Fürsten durchs Schwert fallen; ihr Drohen soll in Ägyptenland zum Spott werden.
Hosea_Hos_28_8_1_Rufe laut wie eine Posaune: Er kommt über das Haus des HERRN wie ein Adler, darum daß sie meinen Bund übertreten und von meinem Gesetz abtrünnig werden.
Hosea_Hos_28_8_2_Dann werden sie zu mir schreien: Du bist mein Gott; wir, Israel, kennen dich!
Hosea_Hos_28_8_3_Israel verwirft das Gute; darum muß sie der Feind verfolgen.
Hosea_Hos_28_8_4_Sie machen Könige, aber ohne mich; sie setzen Fürsten, und ich darf es nicht wissen. Aus ihrem Silber und Gold machen sie Götzen, daß sie ja bald ausgerottet werden.
Hosea_Hos_28_8_5_Dein Kalb, Samaria, verwirft er; mein Zorn ist über sie ergrimmt. Es kann nicht lange anstehen, sie müssen gestraft werden.
Hosea_Hos_28_8_6_Denn das Kalb ist aus Israel hergekommen, und ein Werkmann hat's gemacht, und es kann ja kein Gott sein; darum soll das Kalb Samarias zerpulvert werden.
Hosea_Hos_28_8_7_Denn sie säen Wind und werden Ungewitter einernten; ihre Saat soll nicht aufkommen und ihr Gewächs kein Mehl geben; und ob's geben würde, sollen's doch Fremde fressen.
Hosea_Hos_28_8_8_Israel wird aufgefressen; die Heiden gehen mit ihnen um wie mit einem unwerten Gefäß,
Hosea_Hos_28_8_9_darum daß sie hinauf zum Assur laufen wie ein Wild in der Irre. Ephraim schenkt den Buhlern und gibt den Heiden Tribut.
Hosea_Hos_28_8_10_Dieselben Heiden will ich nun über sie sammeln; sie sollen der Last des Königs der Fürsten bald müde werden.
Hosea_Hos_28_8_11_Denn Ephraim hat der Altäre viel gemacht zu sündigen; so sollen auch die Altäre ihm zur Sünde geraten.
Hosea_Hos_28_8_12_Wenn ich ihm gleich viel tausend Gebote meines Gesetzes schreibe, so wird's geachtet wie eine Fremde Lehre.
Hosea_Hos_28_8_13_Ob sie schon viel opfern und Fleisch herbringen und essen's, so hat doch der HERR kein Gefallen an ihnen; sondern er will ihrer Missetat gedenken und ihre Sünden heimsuchen; sie sollen wieder nach Ägypten kommen!
Hosea_Hos_28_8_14_Israel vergißt seines Schöpfers und baut Paläste; so macht Juda viel feste Städte; aber ich will Feuer in seine Städte schicken, welches soll seine Häuser verzehren.
Hosea_Hos_28_9_1_Du darfst dich nicht freuen, Israel, noch rühmen wie die Völker; denn du hurst wider deinen Gott und suchst damit Hurenlohn, daß alle Tennen voll Getreide werden.
Hosea_Hos_28_9_2_Darum sollen dich Tenne und Kelter nicht nähren, und der Most soll dir fehlen.
Hosea_Hos_28_9_3_Sie sollen nicht bleiben im Lande des HERRN, sondern Ephraim muß wieder nach Ägypten und muß in Assyrien Unreines essen,
Hosea_Hos_28_9_4_wo sie dem HERRN kein Trankopfer vom Wein noch etwas zu Gefallen tun können. Ihr Opfer soll sein wie der Betrübten Brot, an welchem unrein werden alle, die davon essen; denn ihr Brot müssen sie für sich selbst essen, und es soll nicht in des HERRN Haus gebracht werden.
Hosea_Hos_28_9_5_Was wollt ihr alsdann an den Jahrfesten und an den Feiertagen des HERRN tun?
Hosea_Hos_28_9_6_Siehe, sie müssen weg vor dem Verstörer. Ägypten wird sie sammeln, und Moph wird sie begraben. Nesseln werden wachsen, da jetzt ihr liebes Götzensilber steht, und Dornen in ihren Hütten.
Hosea_Hos_28_9_7_Die Zeit der Heimsuchung ist gekommen, die Zeit der Vergeltung; des wird Israel innewerden. Die Propheten sind Narren, und die Rottengeister sind wahnsinnig um deiner großen Missetat und um der großen feindseligen Abgötterei willen.
Hosea_Hos_28_9_8_Die Wächter in Ephraim hielten sich vormals an meinen Gott; aber nun sind sie Propheten, die Stricke legen auf allen ihren Wegen durch die feindselige Abgötterei im Hause ihres Gottes.
Hosea_Hos_28_9_9_Sie verderben's zu tief wie zur Zeit Gibeas; darum wird er ihrer Missetat gedenken und ihre Sünden heimsuchen.
Hosea_Hos_28_9_10_Ich fand Israel in der Wüste wie Trauben und sah eure Väter wie die ersten Feigen am Feigenbaum; aber hernach gingen sie zu Baal-Peor und gelobten sich dem schändlichen Abgott und wurden ja so greulich wie ihre Buhlen.
Hosea_Hos_28_9_11_Darum muß die Herrlichkeit Ephraims wie ein Vogel wegfliegen, daß sie weder gebären noch tragen noch schwanger werden sollen.
Hosea_Hos_28_9_12_Und ob sie ihre Kinder gleich erzögen, will ich sie doch ohne Kinder machen, daß keine Leute mehr sein sollen. Auch weh ihnen, wenn ich von ihnen gewichen bin!
Hosea_Hos_28_9_13_Ephraim, wie ich es ansehe, ist gepflanzt und hübsch wie Tyrus, muß aber nun seine Kinder herauslassen dem Totschläger.
Hosea_Hos_28_9_14_HERR, gib ihnen-was willst du ihnen aber geben -,gib ihnen unfruchtbare Leiber und versiegte Brüste!
Hosea_Hos_28_9_15_Alle ihre Bosheit geschieht zu Gilgal, daselbst bin ich ihnen feind; und ich will sie auch um ihres bösen Wesens willen aus meinem Hause stoßen und ihnen nicht mehr Liebe erzeigen; denn alle Ihre Fürsten sind Abtrünnige.
Hosea_Hos_28_9_16_Ephraim ist geschlagen; ihre Wurzel ist verdorrt, daß sie keine Frucht mehr bringen können. Und ob sie gebären würden, will ich doch die liebe Frucht ihres Leibes töten.
Hosea_Hos_28_9_17_Mein Gott wird sie verwerfen, darum daß sie ihn nicht hören wollen; und sie müssen unter den Heiden in der Irre gehen.
Hosea_Hos_28_10_1_Israel ist ein ausgebreiteter Weinstock, der seine Frucht trägt. Aber soviel Früchte er hatte, so viel Altäre hatte er gemacht; wo das Land am besten war, da stifteten sie die schönsten Bildsäulen.
Hosea_Hos_28_10_2_Ihr Herz ist zertrennt; nun wird sie ihre Schuld finden. Ihre Altäre sollen zerbrochen und ihre Bildsäulen sollen zerstört werden.
Hosea_Hos_28_10_3_Alsdann müssen sie sagen: Wir haben keinen König, denn wir fürchteten den HERRN nicht; was kann uns der König nun helfen?
Hosea_Hos_28_10_4_Sie reden und schwören vergeblich und machen einen Bund, und solcher Rat grünt auf allen Furchen im Felde wie giftiges Kraut.
Hosea_Hos_28_10_5_Die Einwohner zu Samaria sorgen um das Kalb zu Beth-Aven; denn sein Volk trauert darum, und seine Götzenpfaffen zittern seiner Herrlichkeit halben; denn sie wird von ihnen weggeführt.
Hosea_Hos_28_10_6_Ja, das Kalb wird nach Assyrien gebracht zum Geschenke dem König Jareb. Also muß Ephraim mit Schanden stehen und Israel schändlich gehen mit seinen Vornehmen.
Hosea_Hos_28_10_7_Denn der König zu Samaria ist dahin wie ein Schaum auf dem Wasser.
Hosea_Hos_28_10_8_Die Höhen zu Aven sind vertilgt, durch die sich Israel versündigte; Disteln und Dornen wachsen auf ihren Altären. Und sie werden sagen: Ihr Berge bedeckt uns! und: Ihr Hügel, fallt über uns!
Hosea_Hos_28_10_9_Israel, du hast seit der Zeit Gibeas gesündigt; dabei sind sie auch geblieben. Aber es soll sie ein Streit, nicht gleich dem zu Gibea, ergreifen, so wider die bösen Leute geschah;
Hosea_Hos_28_10_10_sondern ich will sie züchtigen nach meinem Wunsch, daß alle Völker sollen über sie versammelt kommen, wenn ich sie werde strafen um ihre zwei Sünden.
Hosea_Hos_28_10_11_Ephraim ist ein Kalb, gewöhnt, daß man es gern drischt. Ich will ihm über seinen schönen Hals fahren; ich will Ephraim retten, Juda soll pflügen und Jakob eggen.
Hosea_Hos_28_10_12_Darum säet euch Gerechtigkeit und erntet Liebe; pflüget ein Neues, weil es Zeit ist, den HERRN zu suchen, bis daß er komme und lasse regnen über euch Gerechtigkeit.
Hosea_Hos_28_10_13_Denn ihr pflüget Böses und erntet Übeltat und esset Lügenfrüchte.
Hosea_Hos_28_10_14_Weil du dich denn verläßt auf dein Wesen und auf die Menge deiner Helden, so soll sich ein Getümmel erheben in deinem Volk, daß alle deine Festen verstört werden, gleichwie Salman verstörte das Haus Arbeels zur Zeit des Streits, da die Mutter samt den Kindern zu Trümmern ging.
Hosea_Hos_28_10_15_Ebenso soll's euch zu Beth-El auch gehen um eurer großen Bosheit willen, daß der König Israels frühmorgens untergehe.
Hosea_Hos_28_11_1_Da Israel jung war, hatte ich ihn lieb und rief ihn, meinen Sohn, aus Ägypten.
Hosea_Hos_28_11_2_Aber wenn man sie jetzt ruft, so wenden sie sich davon und opfern den Baalim und räuchern den Bildern.
Hosea_Hos_28_11_3_Ich nahm Ephraim bei seinen Armen und leitete ihn; aber sie merkten es nicht, wie ich ihnen half.
Hosea_Hos_28_11_4_Ich ließ sie ein menschlich Joch ziehen und in Seilen der Liebe gehen und half ihnen das Joch an ihrem Hals tragen und gab ihnen Futter.
Hosea_Hos_28_11_5_Sie sollen nicht wieder nach Ägyptenland kommen, sondern Assur soll nun ihr König sein; denn sie wollen sich nicht bekehren.
Hosea_Hos_28_11_6_Darum soll das Schwert über ihre Städte kommen und soll ihre Riegel aufreiben und fressen um ihres Vornehmens willen.
Hosea_Hos_28_11_7_Mein Volk ist müde, sich zu mir zu kehren; und wenn man ihnen predigt, so richtet sich keiner auf.
Hosea_Hos_28_11_8_Was soll ich aus dir machen, Ephraim? Soll ich dich schützen, Israel? Soll ich nicht billig ein Adama aus dir machen und dich wie Zeboim zurichten? Aber mein Herz ist andern Sinnes, meine Barmherzigkeit ist zu brünstig,
Hosea_Hos_28_11_9_daß ich nicht tun will nach meinem grimmigen Zorn, noch mich kehren, Ephraim gar zu verderben. Denn ich bin Gott und nicht ein Mensch und bin der Heilige unter dir; ich will aber nicht in die Stadt kommen.
Hosea_Hos_28_11_10_Alsdann wird man dem HERRN nachfolgen, und er wird brüllen wie ein Löwe; und wenn er wird brüllen, so werden erschrocken kommen die Kinder, so gegen Abend sind.
Hosea_Hos_28_11_11_Und die in Ägypten werden auch erschrocken kommen wie die Vögel, und die im Lande Assur wie Tauben; und ich will sie in ihre Häuser setzen, spricht der HERR.
Hosea_Hos_28_11_12_(12-1) In Ephraim ist allenthalben Lügen wider mich und im Hause Israel falscher Gottesdienst. Aber auch Juda hält nicht fest an Gott und an dem Heiligen, der treu ist.
Hosea_Hos_28_12_1_(12-2) Ephraim weidet sich am Winde und läuft dem Ostwind nach und macht täglich der Abgötterei und des Schadens mehr; sie machen mit Assur einen Bund und bringen Balsam nach Ägypten.
Hosea_Hos_28_12_2_(12-3) Darum wird der HERR mit Juda rechten und Jakob heimsuchen nach seinem Wesen und ihm vergelten nach seinem Verdienst.
Hosea_Hos_28_12_3_(12-4) Er hat in Mutterleibe seinen Bruder an der Ferse gehalten, und in seiner Kraft hat er mit Gott gekämpft.
Hosea_Hos_28_12_4_(12-5) Er kämpfte mit dem Engel und siegte, denn er weinte und bat ihn; auch hat er ihn ja zu Beth-El gefunden, und daselbst hat er mit uns geredet.
Hosea_Hos_28_12_5_(12-6) Aber der HERR ist der Gott Zebaoth; HERR ist sein Name.
Hosea_Hos_28_12_6_(12-7) So bekehre dich nun zu deinem Gott, und halte Barmherzigkeit und Recht und hoffe stets auf deinen Gott.
Hosea_Hos_28_12_7_(12-8) Aber Kanaan hat eine falsche Waage in seiner Hand und betrügt gern.
