2 Petrus_2Petr_61_2_20_Denn so sie entflohen sind dem Unflat der Welt durch die Erkenntnis des HERRN und Heilandes Jesu Christi, werden aber wiederum in denselben verflochten und überwunden, ist mit ihnen das Letzte ärger geworden denn das Erste.
2 Petrus_2Petr_61_2_21_Denn es wäre ihnen besser, daß sie den Weg der Gerechtigkeit nicht erkannt hätten, als daß sie erkennen und sich kehren von dem heiligen Gebot, das ihnen gegeben ist.
2 Petrus_2Petr_61_2_22_Es ist ihnen widerfahren das wahre Sprichwort: \"Der Hund frißt wieder, was er gespieen hat;\" und: \"Die Sau wälzt sich nach der Schwemme wieder im Kot.\"
2 Petrus_2Petr_61_3_1_Dies ist der zweite Brief, den ich euch schreibe, ihr Lieben, in welchem ich euch erinnere und erwecke euren lautern Sinn,
2 Petrus_2Petr_61_3_2_daß ihr gedenket an die Worte, die euch zuvor gesagt sind von den heiligen Propheten, und an unser Gebot, die wir sind Apostel des HERRN und Heilandes.
2 Petrus_2Petr_61_3_3_Und wisset aufs erste, daß in den letzten Tagen kommen werden Spötter, die nach ihren eigenen Lüsten wandeln
2 Petrus_2Petr_61_3_4_und sagen: Wo ist die Verheißung seiner Zukunft? denn nachdem die Väter entschlafen sind, bleibt es alles, wie es von Anfang der Kreatur gewesen ist.
2 Petrus_2Petr_61_3_5_Aber aus Mutwillen wollen sie nicht wissen, daß der Himmel vorzeiten auch war, dazu die Erde aus Wasser, und im Wasser bestanden durch Gottes Wort;
2 Petrus_2Petr_61_3_6_dennoch ward zu der Zeit die Welt durch die dieselben mit der Sintflut verderbt.
2 Petrus_2Petr_61_3_7_Also auch der Himmel, der jetztund ist, und die Erde werden durch sein Wort gespart, daß sie zum Feuer behalten werden auf den Tag des Gerichts und der Verdammnis der gottlosen Menschen.
2 Petrus_2Petr_61_3_8_Eins aber sei euch unverhalten, ihr Lieben, daß ein Tag vor dem HERRN ist wie tausend Jahre, und tausend Jahre wie ein Tag.
2 Petrus_2Petr_61_3_9_Der HERR verzieht nicht die Verheißung, wie es etliche für einen Verzug achten; sondern er hat Geduld mit uns und will nicht, daß jemand verloren werde, sondern daß sich jedermann zur Buße kehre.
2 Petrus_2Petr_61_3_10_Es wird aber des HERRN Tag kommen wie ein Dieb in der Nacht, an welchem die Himmel zergehen werden mit großem Krachen; die Elemente aber werden vor Hitze schmelzen, und die Erde und die Werke, die darauf sind, werden verbrennen.
2 Petrus_2Petr_61_3_11_So nun das alles soll zergehen, wie sollt ihr denn geschickt sein mit heiligem Wandel und gottseligem Wesen,
2 Petrus_2Petr_61_3_12_daß ihr wartet und eilet zu der Zukunft des Tages des HERRN, an welchem die Himmel vom Feuer zergehen und die Elemente vor Hitze zerschmelzen werden!
2 Petrus_2Petr_61_3_13_Wir aber warten eines neuen Himmels und einer neuen Erde nach seiner Verheißung, in welchen Gerechtigkeit wohnt.
2 Petrus_2Petr_61_3_14_Darum, meine Lieben, dieweil ihr darauf warten sollt, so tut Fleiß, daß ihr vor ihm unbefleckt und unsträflich im Frieden erfunden werdet;
2 Petrus_2Petr_61_3_15_und die Geduld unsers HERRN achtet für eure Seligkeit, wie auch unser lieber Bruder Paulus nach der Weisheit, die ihm gegeben ist, euch geschrieben hat,
2 Petrus_2Petr_61_3_16_wie er auch in allen Briefen davon redet, in welchen sind etliche Dinge schwer zu verstehen, welche die Ungelehrigen und Leichtfertigen verdrehen, wie auch die andern Schriften, zu ihrer eigenen Verdammnis.
2 Petrus_2Petr_61_3_17_Ihr aber, meine Lieben, weil ihr das zuvor wisset, so verwahret euch, daß ihr nicht durch den Irrtum der ruchlosen Leute samt ihnen verführt werdet und entfallet aus eurer eigenen Festung.
2 Petrus_2Petr_61_3_18_Wachset aber in der Gnade und Erkenntnis unsers HERRN und Heilandes Jesu Christi. Dem sei Ehre nun und zu ewigen Zeiten! Amen.
